행정동코드,시도명,시군구명,읍면동명,주소,lat,lng
1156069000,서울특별시,영등포구,신길제7동,서울특별시 영등포구 신길제7동,37.506392,126.921475
1156070000,서울특별시,영등포구,대림제1동,서울특별시 영등포구 대림제1동,37.495469,126.905818
1156071000,서울특별시,영등포구,대림제2동,서울특별시 영등포구 대림제2동,37.492752,126.898294
1156072000,서울특별시,영등포구,대림제3동,서울특별시 영등포구 대림제3동,37.500986,126.899088
1159051000,서울특별시,동작구,노량진제1동,서울특별시 동작구 노량진제1동,37.512308,126.942013
1159052000,서울특별시,동작구,노량진제2동,서울특별시 동작구 노량진제2동,37.508509,126.937352
1159053000,서울특별시,동작구,상도제1동,서울특별시 동작구 상도1동,37.5033,126.9499
1159054000,서울특별시,동작구,상도제2동,서울특별시 동작구 상도제2동,37.50552,126.942296
1159055000,서울특별시,동작구,상도제3동,서울특별시 동작구 상도제3동,37.499112,126.931379
1159056000,서울특별시,동작구,상도제4동,서울특별시 동작구 상도제4동,37.49942,126.941422
1159060500,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505862,126.966612
1159062000,서울특별시,동작구,사당제1동,서울특별시 동작구 사당제1동,37.483064,126.978668
1159063000,서울특별시,동작구,사당제2동,서울특별시 동작구 사당제2동,37.488732,126.97926
1159064000,서울특별시,동작구,사당제3동,서울특별시 동작구 사당제3동,37.486658,126.972077
1159065000,서울특별시,동작구,사당제4동,서울특별시 동작구 사당제4동,37.480989,126.97167
1159065100,서울특별시,동작구,사당제5동,서울특별시 동작구 사당제5동,37.485752,126.966866
1159066000,서울특별시,동작구,대방동,서울특별시 동작구 대방동,37.508133,126.92635
1159067000,서울특별시,동작구,신대방제1동,서울특별시 동작구 신대방제1동,37.488943,126.91005
1159068000,서울특별시,동작구,신대방제2동,서울특별시 동작구 신대방제2동,37.498442,126.924409
1162052500,서울특별시,관악구,보라매동,서울특별시 관악구 보라매동,37.488146,126.932739
1162054500,서울특별시,관악구,청림동,서울특별시 관악구 청림동,37.491833,126.958577
1162056500,서울특별시,관악구,성현동,서울특별시 관악구 성현동,37.489537,126.948127
1162057500,서울특별시,관악구,행운동,서울특별시 관악구 행운동,37.480654,126.957046
1162058500,서울특별시,관악구,낙성대동,서울특별시 관악구 낙성대동,37.476297,126.958388
1162059500,서울특별시,관악구,청룡동,서울특별시 관악구 청룡동,37.47913,126.941652
1162060500,서울특별시,관악구,은천동,서울특별시 관악구 은천동,37.485309,126.942428
1162061500,서울특별시,관악구,중앙동,서울특별시 관악구 중앙동,37.48426,126.949713
1162062500,서울특별시,관악구,인헌동,서울특별시 관악구 인헌동,37.475097,126.965263
1162063000,서울특별시,관악구,남현동,서울특별시 관악구 남현동,37.474539,126.977837
1162064500,서울특별시,관악구,서원동,서울특별시 관악구 서원동,37.479735,126.9313
1162065500,서울특별시,관악구,신원동,서울특별시 관악구 신원동,37.481611,126.92738
1162066500,서울특별시,관악구,서림동,서울특별시 관악구 서림동,37.474996,126.935
1162068500,서울특별시,관악구,신사동,서울특별시 관악구 신사동,37.485423,126.918112
1162069500,서울특별시,관악구,신림동,서울특별시 관악구 신림동,37.487426,126.927075
1162071500,서울특별시,관악구,난향동,서울특별시 관악구 난향동,37.461429,126.918842
1162072500,서울특별시,관악구,조원동,서울특별시 관악구 조원동,37.48263,126.907865
1162073500,서울특별시,관악구,대학동,서울특별시 관악구 대학동,37.470615,126.936991
1162074500,서울특별시,관악구,삼성동,서울특별시 관악구 삼성동,37.470101,126.932963
1162076500,서울특별시,관악구,미성동,서울특별시 관악구 미성동,37.476176,126.915553
1162077500,서울특별시,관악구,난곡동,서울특별시 관악구 난곡동,37.470963,126.921651
1165051000,서울특별시,서초구,서초1동,서울특별시 서초구 서초1동,37.490119,127.019508
1165052000,서울특별시,서초구,서초2동,서울특별시 서초구 서초2동,37.49208,127.02496
1165053000,서울특별시,서초구,서초3동,서울특별시 서초구 서초3동,37.483668,127.011972
1165053100,서울특별시,서초구,서초4동,서울특별시 서초구 서초4동,37.502668,127.022159
1165054000,서울특별시,서초구,잠원동,서울특별시 서초구 잠원동,37.514962,127.014077
1165055000,서울특별시,서초구,반포본동,서울특별시 서초구 반포본동,37.502144,126.986822
1165056000,서울특별시,서초구,반포1동,서울특별시 서초구 반포1동,37.50509,127.013507
1165057000,서울특별시,서초구,반포2동,서울특별시 서초구 반포2동,37.504425,126.998281
1165058000,서울특별시,서초구,반포3동,서울특별시 서초구 반포3동,37.512092,127.005629
1165058100,서울특별시,서초구,반포4동,서울특별시 서초구 반포4동,37.497431,127.000385
1165059000,서울특별시,서초구,방배본동,서울특별시 서초구 방배본동,37.494145,126.988785
1165060000,서울특별시,서초구,방배1동,서울특별시 서초구 방배1동,37.48328,126.994557
1165061000,서울특별시,서초구,방배2동,서울특별시 서초구 방배2동,37.479744,126.985511
1165062000,서울특별시,서초구,방배3동,서울특별시 서초구 방배3동,37.478441,126.999992
1165062100,서울특별시,서초구,방배4동,서울특별시 서초구 방배4동,37.489007,126.992334
1165065100,서울특별시,서초구,양재1동,서울특별시 서초구 양재1동,37.471641,127.026744
1165065200,서울특별시,서초구,양재2동,서울특별시 서초구 양재2동,37.470601,127.041188
1165066000,서울특별시,서초구,내곡동,서울특별시 서초구 내곡동,37.458103,127.076678
1168051000,서울특별시,강남구,신사동,서울특별시 강남구 신사동,37.52401,127.022781
1168052100,서울특별시,강남구,논현1동,서울특별시 강남구 논현1동,37.511571,127.028461
1168053100,서울특별시,강남구,논현2동,서울특별시 강남구 논현2동,37.517342,127.037213
1168054500,서울특별시,강남구,압구정동,서울특별시 강남구 압구정동,37.530642,127.030713
1168056500,서울특별시,강남구,청담동,서울특별시 강남구 청담동,37.525107,127.049291
1168058000,서울특별시,강남구,삼성1동,서울특별시 강남구 삼성1동,37.514442,127.062532
1168059000,서울특별시,강남구,삼성2동,서울특별시 강남구 삼성2동,37.5112,127.04595
1168060000,서울특별시,강남구,대치1동,서울특별시 강남구 대치1동,37.493182,127.056705
1168061000,서울특별시,강남구,대치2동,서울특별시 강남구 대치2동,37.502285,127.064207
1168063000,서울특별시,강남구,대치4동,서울특별시 강남구 대치4동,37.499742,127.057913
1168064000,서울특별시,강남구,역삼1동,서울특별시 강남구 역삼1동,37.495484,127.033357
1168065000,서울특별시,강남구,역삼2동,서울특별시 강남구 역삼2동,37.495967,127.046803
1168065500,서울특별시,강남구,도곡1동,서울특별시 강남구 도곡1동,37.488238,127.039025
1168065600,서울특별시,강남구,도곡2동,서울특별시 강남구 도곡2동,37.483743,127.046434
1168066000,서울특별시,강남구,개포1동,서울특별시 강남구 개포1동,37.482741,127.055737
1168067000,서울특별시,강남구,개포2동,서울특별시 강남구 개포2동,37.489772,127.068952
1168067500,서울특별시,강남구,개포3동,서울특별시 강남구 개포3동,37.492665,127.075601
1168069000,서울특별시,강남구,개포4동,서울특별시 강남구 개포4동,37.477171,127.049875
1168070000,서울특별시,강남구,세곡동,서울특별시 강남구 세곡동,37.464368,127.104355
1168072000,서울특별시,강남구,일원본동,서울특별시 강남구 일원본동,37.483348,127.086463
1168073000,서울특별시,강남구,일원1동,서울특별시 강남구 일원1동,37.493514,127.089247
1168075000,서울특별시,강남구,수서동,서울특별시 강남구 수서동,37.486747,127.105401
1171051000,서울특별시,송파구,풍납1동,서울특별시 송파구 풍납1동,37.538092,127.122075
1171052000,서울특별시,송파구,풍납2동,서울특별시 송파구 풍납2동,37.528833,127.116825
1171053100,서울특별시,송파구,거여1동,서울특별시 송파구 거여1동,37.496964,127.143232
1171053200,서울특별시,송파구,거여2동,서울특별시 송파구 거여2동,37.49358,127.146876
1171054000,서울특별시,송파구,마천1동,서울특별시 송파구 마천1동,37.49602,127.149972
1171055000,서울특별시,송파구,마천2동,서울특별시 송파구 마천2동,37.496848,127.148519
1171056100,서울특별시,송파구,방이1동,서울특별시 송파구 방이1동,37.510933,127.123925
1171056200,서울특별시,송파구,방이2동,서울특별시 송파구 방이2동,37.516444,127.111487
1171056600,서울특별시,송파구,오륜동,서울특별시 송파구 오륜동,37.515425,127.1343
1171057000,서울특별시,송파구,오금동,서울특별시 송파구 오금동,37.503053,127.128149
1171058000,서울특별시,송파구,송파1동,서울특별시 송파구 송파1동,37.50626,127.109339
1171059000,서울특별시,송파구,송파2동,서울특별시 송파구 송파2동,37.502317,127.116765
1171060000,서울특별시,송파구,석촌동,서울특별시 송파구 석촌동,37.503592,127.1037
1171061000,서울특별시,송파구,삼전동,서울특별시 송파구 삼전동,37.502714,127.092535
1171062000,서울특별시,송파구,가락본동,서울특별시 송파구 가락본동,37.495557,127.121786
1171063100,서울특별시,송파구,가락1동,서울특별시 송파구 가락1동,37.49649,127.109865
1171063200,서울특별시,송파구,가락2동,서울특별시 송파구 가락2동,37.498705,127.126671
1171064100,서울특별시,송파구,문정1동,서울특별시 송파구 문정1동,37.490098,127.124172
1171064200,서울특별시,송파구,문정2동,서울특별시 송파구 문정2동,37.489823,127.110811
1171064600,서울특별시,송파구,장지동,서울특별시 송파구 장지동,37.4785,127.1354
1171064700,서울특별시,송파구,위례동,서울특별시 송파구 위례동,37.481166,127.143938
1171065000,서울특별시,송파구,잠실본동,서울특별시 송파구 잠실본동,37.506072,127.083204
1171067000,서울특별시,송파구,잠실2동,서울특별시 송파구 잠실2동,37.511949,127.088559
1171068000,서울특별시,송파구,잠실3동,서울특별시 송파구 잠실3동,37.513212,127.094359
1171069000,서울특별시,송파구,잠실4동,서울특별시 송파구 잠실4동,37.520109,127.112267
1171071000,서울특별시,송파구,잠실6동,서울특별시 송파구 잠실6동,37.518142,127.10065
1171072000,서울특별시,송파구,잠실7동,서울특별시 송파구 잠실7동,37.508678,127.077115
1174051500,서울특별시,강동구,강일동,서울특별시 강동구 강일동,37.564978,127.173909
1174052500,서울특별시,강동구,상일제1동,서울특별시 강동구 상일제1동,37.550661,127.164906
1174052600,서울특별시,강동구,상일제2동,서울특별시 강동구 상일제2동,37.549952,127.17588
1174053000,서울특별시,강동구,명일제1동,서울특별시 강동구 명일제1동,37.551245,127.144366
1174054000,서울특별시,강동구,명일제2동,서울특별시 강동구 명일제2동,37.546366,127.151343
1174055000,서울특별시,강동구,고덕제1동,서울특별시 강동구 고덕제1동,37.557259,127.151538
1174056000,서울특별시,강동구,고덕제2동,서울특별시 강동구 고덕제2동,37.5605,127.16435
1174057000,서울특별시,강동구,암사제1동,서울특별시 강동구 암사제1동,37.551508,127.132663
